enzymes	enzNames	genes	MWs	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P12709	PGI1	YBR196C	61.29832	Glycolysis // Glycolysis	1.208849e-06	1.925008e-06	2.6448e-06	3.368228e-06	4.095291e-06	4.82599e-06	5.560324e-06	6.298294e-06	7.0399e-06	7.785141e-06	8.534018e-06	9.286531e-06	1.0042679e-05	1.0802463e-05	1.1565882e-05	1.2332938e-05	1.3103629e-05	1.3877955e-05	1.4655917e-05	1.5437515e-05	1.6222748e-05	1.7011618e-05	1.7804122e-05	1.8600263e-05	1.9400039e-05	2.020345e-05	2.1010498e-05	2.1821181e-05	2.2635499e-05	2.3453453e-05	2.4275043e-05	2.5100269e-05	2.592913e-05	2.6761627e-05	2.7597759e-05	2.8437528e-05	2.9280931e-05	3.0127971e-05	3.0978646e-05	3.1832957e-05	3.2690903e-05	3.3552485e-05	3.4417703e-05	3.5286556e-05	3.6159045e-05	3.7035169e-05	3.791493e-05	3.8798326e-05	3.9685357e-05	4.0576024e-05	4.1470327e-05	4.2368266e-05	4.326984e-05	4.417505e-05	4.5083895e-05	4.5996376e-05	4.6912493e-05	5.3114321e-05	6.4446675e-05	7.2695543e-05	8.0880335e-05	8.9001053e-05	9.7057695e-05	0.000105050262	0.000112978754	0.00012084317	0.000128643512	0.000136379778	0.000144051969	0.000151660084	0.000159204125	0.00016668409	0.000174099979	0.000181451794	0.000188739533	0.000195963198	0.000203122786	0.0002102183	0.000217249738	0.000224217102	0.000231120389
P14540	FBA1	YKL060C	39.62024	Glycolysis // Glycolysis	1.6468263e-05	2.7439899e-05	3.8461038e-05	4.9531706e-05	6.0651902e-05	7.1821627e-05	8.3040881e-05	9.4309664e-05	0.000105627975	0.000116995815	0.000128413183	0.000139880081	0.000151396506	0.000162962461	0.000174577944	0.000186242956	0.000197957497	0.000209721566	0.000221535164	0.000233398291	0.000245310947	0.000257273131	0.000269284844	0.000281346085	0.000293456855	0.000305617154	0.000317826982	0.000330086338	0.000342395223	0.000354753636	0.000367161579	0.00037961905	0.000392126049	0.000404682578	0.000417288635	0.000429944221	0.000442649335	0.000455403978	0.00046820815	0.000481061851	0.00049396508	0.000506917838	0.000519920124	0.000532971939	0.000546073283	0.000559224156	0.000572424557	0.000585674487	0.000598973946	0.000612322933	0.000625721449	0.000639169494	0.000652667068	0.00066621417	0.000679810801	0.00069345696	0.000707152648	0.00076225397	0.000871471528	0.000985061998	0.001097779564	0.001209624227	0.001320595987	0.001430694844	0.001539920798	0.001648273849	0.001755753996	0.001862361241	0.001968095583	0.002072957022	0.002176945558	0.002280061191	0.002382303921	0.002483673748	0.002584170671	0.002683794692	0.00278254581	0.002880424025	0.002977429336	0.003073561745	0.003168821251
P15019	TAL1	YLR354C	37.0359	pentose phosphate // pentose phosphate	0	1.316687e-06	2.633383e-06	3.950078e-06	5.266774e-06	6.583469e-06	7.900165e-06	9.21686e-06	1.0533556e-05	1.1850251e-05	1.3166947e-05	1.4483642e-05	1.5800337e-05	1.7117033e-05	1.8433728e-05	1.9750423e-05	2.1067119e-05	2.2383814e-05	2.3700509e-05	2.5017204e-05	2.6333899e-05	2.7650594e-05	2.8967289e-05	3.0283984e-05	3.160068e-05	3.2917375e-05	3.423407e-05	3.5550764e-05	3.6867459e-05	3.8184154e-05	3.9500849e-05	4.0817544e-05	4.2134239e-05	4.3450934e-05	4.4767629e-05	4.6084323e-05	4.7401018e-05	4.8717713e-05	5.0034407e-05	5.1351102e-05	5.2667797e-05	5.3984491e-05	5.5301186e-05	5.6617881e-05	5.7934575e-05	5.925127e-05	6.0567964e-05	6.1884659e-05	6.3201353e-05	6.4518047e-05	6.5834742e-05	6.7151436e-05	6.846813e-05	6.9784825e-05	7.1101519e-05	7.2418213e-05	7.3734908e-05	6.1994088e-05	4.3521262e-05	4.4837966e-05	4.6154671e-05	4.7471375e-05	4.8788079e-05	5.0104784e-05	5.1421488e-05	5.2738193e-05	5.4054897e-05	5.5371601e-05	5.6688306e-05	5.800501e-05	5.9321714e-05	6.0638419e-05	6.1955123e-05	6.3271827e-05	6.4588532e-05	6.5905236e-05	6.7221941e-05	6.8538645e-05	6.9855349e-05	7.1172054e-05	7.2488758e-05
P16387	PDA1	YER178W	46.34261	Other	3.0061422e-05	4.2323014e-05	5.4675032e-05	6.7117459e-05	7.9650297e-05	9.2273545e-05	0.000104987203	0.000117791271	0.00013068575	0.000143670639	0.000156745938	0.000169911648	0.000183167767	0.000196514297	0.000209951237	0.000223478588	0.000237096349	0.00025080452	0.000264603101	0.000278492092	0.000292471494	0.000306541306	0.000320701528	0.00033495216	0.000349293203	0.000363724656	0.000378246519	0.000392858792	0.000407561476	0.00042235457	0.000437238074	0.000452211989	0.000467276313	0.000482431048	0.000497676193	0.000513011749	0.000528437714	0.00054395409	0.000559560876	0.000575258073	0.000591045679	0.000606923696	0.000622892123	0.000638950961	0.000655100208	0.000671339866	0.000687669934	0.000704090413	0.000720601301	0.0007372026	0.000753894309	0.000770676429	0.000787548958	0.000804511898	0.000821565248	0.000838709009	0.000855943179	0.000838573147	0.000805975348	0.000787396133	0.000768960691	0.000750669021	0.000732521122	0.000714516996	0.000696656642	0.000678940061	0.000661367251	0.000643938213	0.000626652948	0.000609511455	0.000592513734	0.000575659785	0.000558949608	0.000542383203	0.000525960571	0.00050968171	0.000493546622	0.000477555306	0.000461707762	0.00044600399	0.000430443991
P16451	PDX1	YGR193C	45.36125	Other	2.13508e-06	3.005946e-06	3.883235e-06	4.766944e-06	5.657076e-06	6.553628e-06	7.456602e-06	8.365997e-06	9.281813e-06	1.0204051e-05	1.1132709e-05	1.206779e-05	1.3009291e-05	1.3957214e-05	1.4911558e-05	1.5872323e-05	1.683951e-05	1.7813118e-05	1.8793147e-05	1.9779597e-05	2.0772469e-05	2.1771762e-05	2.2777476e-05	2.3789612e-05	2.4808169e-05	2.5833147e-05	2.6864547e-05	2.7902367e-05	2.894661e-05	2.9997273e-05	3.1054358e-05	3.2117864e-05	3.3187791e-05	3.4264139e-05	3.5346909e-05	3.64361e-05	3.7531713e-05	3.8633746e-05	3.9742201e-05	4.0857078e-05	4.1978375e-05	4.3106094e-05	4.4240234e-05	4.5380795e-05	4.6527778e-05	4.7681182e-05	4.8841007e-05	5.0007254e-05	5.1179922e-05	5.2359011e-05	5.3544521e-05	5.4736453e-05	5.5934806e-05	5.7139581e-05	5.8350776e-05	5.9568393e-05	6.0792431e-05	5.9558744e-05	5.724352e-05	5.5923952e-05	5.4614595e-05	5.3315449e-05	5.2026514e-05	5.0747791e-05	4.9479279e-05	4.8220978e-05	4.6972888e-05	4.573501e-05	4.4507343e-05	4.3289887e-05	4.2082642e-05	4.0885609e-05	3.9698787e-05	3.8522176e-05	3.7355776e-05	3.6199588e-05	3.5053611e-05	3.3917845e-05	3.279229e-05	3.1676947e-05	3.0571815e-05
P16467	PDC5	YLR134W	61.91138	Anaerobic excretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16861	PFK1	YGR240C	107.96906	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16862	PFK2	YMR205C	104.61673	Glycolysis // Glycolysis	3.958654e-06	6.596024e-06	9.245294e-06	1.190647e-05	1.4579551e-05	1.7264539e-05	1.9961432e-05	2.267023e-05	2.5390935e-05	2.8123545e-05	3.0868061e-05	3.3624482e-05	3.639281e-05	3.9173043e-05	4.1965182e-05	4.4769227e-05	4.7585177e-05	5.0413033e-05	5.3252795e-05	5.6104463e-05	5.8968036e-05	6.1843515e-05	6.47309e-05	6.7630191e-05	7.0541387e-05	7.3464489e-05	7.6399497e-05	7.934641e-05	8.230523e-05	8.5275955e-05	8.8258586e-05	9.1253122e-05	9.4259564e-05	9.7277913e-05	0.000100308166	0.000103350326	0.000106404391	0.000109470362	0.000112548239	0.000115638021	0.00011873971	0.000121853304	0.000124978803	0.000128116209	0.00013126552	0.000134426737	0.00013759986	0.000140784888	0.000143981823	0.000147190663	0.000150411408	0.00015364406	0.000156888617	0.00016014508	0.000163413449	0.000166693723	0.000169985903	0.000183231202	0.000209485003	0.000236789968	0.000263885105	0.000290770412	0.000317445889	0.000343911538	0.000370167358	0.000396213349	0.00042204951	0.000447675842	0.000473092346	0.00049829902	0.000523295865	0.000548082881	0.000572660068	0.000597027425	0.000621184954	0.000645132654	0.000668870524	0.000692398565	0.000715716778	0.000738825161	0.000761723715
P17505	MDH1	YKL085W	35.64959	TCA // TCA	5.058615e-06	6.603993e-06	8.164587e-06	9.740395e-06	1.1331417e-05	1.2937653e-05	1.4559103e-05	1.6195766e-05	1.7847644e-05	1.9514735e-05	2.119704e-05	2.2894559e-05	2.4607292e-05	2.6335239e-05	2.8078399e-05	2.9836774e-05	3.1610362e-05	3.3399165e-05	3.5203181e-05	3.7022411e-05	3.8856855e-05	4.0706513e-05	4.2571384e-05	4.445147e-05	4.6346769e-05	4.8257282e-05	5.0183009e-05	5.212395e-05	5.4080105e-05	5.6051474e-05	5.8038057e-05	6.0039853e-05	6.2056864e-05	6.4089088e-05	6.6136526e-05	6.8199178e-05	7.0277044e-05	7.2370123e-05	7.4478417e-05	7.6601925e-05	7.8740646e-05	8.0894581e-05	8.306373e-05	8.5248093e-05	8.744767e-05	8.9662461e-05	9.1892465e-05	9.4137684e-05	9.6398116e-05	9.8673762e-05	0.000100964622	0.000103270696	0.000105591984	0.000107928486	0.000110280201	0.000112647131	0.000115029274	0.000111588361	0.000105584982	0.000101940593	9.8320397e-05	9.4724395e-05	9.1152586e-05	8.7604971e-05	8.4081549e-05	8.058232e-05	7.7107285e-05	7.3656443e-05	7.0229795e-05	6.682734e-05	6.3449078e-05	6.009501e-05	5.6765135e-05	5.3459454e-05	5.0177966e-05	4.6920671e-05	4.368757e-05	4.0478662e-05	3.7293948e-05	3.4133427e-05	3.0997099e-05
P17709	GLK1	YCL040W	55.37689	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P19414	ACO1	YLR304C	85.36736	TCA // TCA	1.6094952e-05	2.1011868e-05	2.5977197e-05	3.0990932e-05	3.6053073e-05	4.116362e-05	4.6322573e-05	5.1529931e-05	5.6785696e-05	6.2089866e-05	6.7442442e-05	7.2843424e-05	7.8292811e-05	8.3790605e-05	8.9336804e-05	9.493141e-05	0.000100574421	0.000106265838	0.000112005661	0.000117793889	0.000123630524	0.000129515564	0.00013544901	0.000141430862	0.00014746112	0.000153539784	0.000159666854	0.000165842329	0.00017206621	0.000178338498	0.000184659191	0.000191028289	0.000197445794	0.000203911705	0.000210426021	0.000216988743	0.000223599871	0.000230259405	0.000236967345	0.000243723691	0.000250528442	0.0002573816	0.000264283163	0.000271233132	0.000278231507	0.000285278287	0.000292373474	0.000299517066	0.000306709065	0.000313949469	0.000321238279	0.000328575495	0.000335961116	0.000343395144	0.000350877577	0.000358408416	0.000365987661	0.00036169423	0.000342712016	0.000331233341	0.000319831642	0.000308506921	0.000297259177	0.00028608841	0.00027499462	0.000263977807	0.000253037971	0.000242175112	0.000231389231	0.000220680326	0.000210048399	0.000199493448	0.000189015475	0.000178614479	0.00016829046	0.000158043418	0.000147873353	0.000137780265	0.000127764154	0.000117825021	0.000107962864
P19516	COX11	YPL132W	34.04384	Oxidative Phosphorylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20967	KGD1	YIL125W	114.41496	TCA	0.000111194179	0.000143549413	0.000176239118	0.000209263242	0.000242621784	0.000276314744	0.000310342123	0.000344703921	0.000379400137	0.000414430771	0.000449795824	0.000485495295	0.000521529184	0.000557897492	0.000594600219	0.000631637364	0.000669008927	0.000706714908	0.000744755309	0.000783130127	0.000821839364	0.000860883019	0.000900261093	0.000939973585	0.000980020496	0.001020401825	0.001061117573	0.001102167738	0.001143552323	0.001185271325	0.001227324747	0.001269712586	0.001312434844	0.001355491521	0.001398882616	0.001442608129	0.001486668061	0.001531062411	0.001575791179	0.001620854366	0.001666251972	0.001711983995	0.001758050438	0.001804451298	0.001851186577	0.001898256275	0.001945660391	0.001993398925	0.002041471878	0.002089879249	0.002138621039	0.002187697247	0.002237107873	0.002286852918	0.002336932382	0.002387346263	0.002438094564	0.002452792316	0.002320857126	0.002240747039	0.002161168768	0.002082122311	0.00200360767	0.001925624843	0.001848173831	0.001771254634	0.001694867252	0.001619011684	0.001543687932	0.001468895995	0.001394635872	0.001320907565	0.001247711072	0.001175046394	0.001102913531	0.001031312483	0.00096024325	0.000889705832	0.000819700228	0.00075022644	0.000681284466
P21306	ATP15	YPL271W	6.7425	Oxidative Phosphorylation	7.889213e-06	1.0942208e-05	1.4018931e-05	1.7119381e-05	2.0243559e-05	2.3391463e-05	2.6563094e-05	2.9758452e-05	3.2977537e-05	3.6220348e-05	3.9486887e-05	4.2777153e-05	4.6091146e-05	4.9428865e-05	5.2790312e-05	5.6175486e-05	5.9584386e-05	6.3017014e-05	6.6473368e-05	6.995345e-05	7.3457258e-05	7.6984793e-05	8.0536056e-05	8.4111045e-05	8.7709761e-05	9.1332204e-05	9.4978374e-05	9.8648271e-05	0.000102341895	0.000106059246	0.000109800324	0.000113565129	0.000117353661	0.000121165919	0.000125001905	0.000128861618	0.000132745057	0.000136652224	0.000140583117	0.000144537738	0.000148516085	0.00015251816	0.000156543961	0.000160593489	0.000164666744	0.000168763727	0.000172884436	0.000177028872	0.000181197035	0.000185388925	0.000189604542	0.000193843886	0.000198106956	0.000202393754	0.000206704279	0.000211038531	0.000215396509	0.000217795624	0.000216035314	0.000211048977	0.000206100372	0.000201189498	0.000196316356	0.000191480946	0.000186683267	0.00018192332	0.000177201104	0.00017251662	0.000167869868	0.000163260847	0.000158689557	0.000154156	0.000149660174	0.000145202079	0.000140781716	0.000136399085	0.000132054185	0.000127747017	0.000123477581	0.000119245876	0.000115051903
P21801	SDH2	YLL041C	30.23101	TCA // TCA	3.724415e-06	4.835173e-06	5.957134e-06	7.090296e-06	8.23466e-06	9.390225e-06	1.0556991e-05	1.1734958e-05	1.2924126e-05	1.4124496e-05	1.5336067e-05	1.6558839e-05	1.7792813e-05	1.9037988e-05	2.0294364e-05	2.1561941e-05	2.2840719e-05	2.4130699e-05	2.543188e-05	2.6744262e-05	2.8067845e-05	2.940263e-05	3.0748616e-05	3.2105803e-05	3.3474192e-05	3.4853781e-05	3.6244572e-05	3.7646564e-05	3.9059757e-05	4.0484152e-05	4.1919748e-05	4.3366545e-05	4.4824543e-05	4.6293743e-05	4.7774144e-05	4.9265746e-05	5.0768549e-05	5.2282554e-05	5.3807759e-05	5.5344166e-05	5.6891775e-05	5.8450584e-05	6.0020595e-05	6.1601807e-05	6.319422e-05	6.4797835e-05	6.641265e-05	6.8038667e-05	6.9675886e-05	7.1324305e-05	7.2983926e-05	7.4654748e-05	7.6336771e-05	7.8029995e-05	7.9734421e-05	8.1450048e-05	8.3176876e-05	8.2156335e-05	7.7736771e-05	7.5053545e-05	7.2388132e-05	6.9740532e-05	6.7110745e-05	6.449877e-05	6.1904608e-05	5.9328259e-05	5.6769722e-05	5.4228998e-05	5.1706087e-05	4.9200989e-05	4.6713703e-05	4.424423e-05	4.1792569e-05	3.9358722e-05	3.6942687e-05	3.4544464e-05	3.2164055e-05	2.9801458e-05	2.7456674e-05	2.5129703e-05	2.2820544e-05
P21826	DAL7	YIR031C	62.79343	Anaplerotic reactions 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21954	IDP1	YDL066W	48.18986	TCA // TCA	4.6498792e-05	6.0366448e-05	7.4373972e-05	8.8521343e-05	0.000102808559	0.000117235621	0.000131802529	0.000146509283	0.000161355883	0.000176342329	0.000191468621	0.000206734759	0.000222140743	0.000237686572	0.000253372248	0.000269197769	0.000285163136	0.00030126835	0.000317513409	0.000333898314	0.000350423065	0.000367087662	0.000383892105	0.000400836394	0.000417920528	0.000435144509	0.000452508336	0.000470012008	0.000487655527	0.000505438891	0.000523362101	0.000541425157	0.00055962806	0.000577970808	0.000596453402	0.000615075842	0.000633838127	0.000652740259	0.000671782237	0.00069096406	0.00071028573	0.000729747245	0.000749348607	0.000769089814	0.000788970867	0.000808991766	0.000829152511	0.000849453102	0.000869893539	0.000890473822	0.000911193951	0.000932053925	0.000953053746	0.000974193413	0.000995472925	0.001016892283	0.001038451488	0.0010449352	0.000990100463	0.000956937766	0.000923997462	0.00089127955	0.000858784031	0.000826510904	0.000794460169	0.000762631827	0.000731025878	0.000699642321	0.000668481156	0.000637542384	0.000606826005	0.000576332018	0.000546060423	0.000516011221	0.000486184412	0.000456579995	0.00042719797	0.000398038338	0.000369101099	0.000340386251	0.000311893797
P22289	QCR9	YGR183C	7.47622	Oxidative Phosphorylation	1.1017541e-05	1.5286924e-05	1.9589445e-05	2.3925101e-05	2.8293893e-05	3.269582e-05	3.7130882e-05	4.159908e-05	4.6100413e-05	5.0634882e-05	5.5202487e-05	5.9803226e-05	6.4437102e-05	6.9104112e-05	7.3804258e-05	7.853754e-05	8.3303957e-05	8.8103509e-05	9.2936197e-05	9.7802021e-05	0.00010270098	0.000107633074	0.000112598304	0.000117596669	0.00012262817	0.000127692806	0.000132790577	0.000137921485	0.000143085527	0.000148282705	0.000153513018	0.000158776467	0.000164073052	0.000169402771	0.000174765627	0.000180161617	0.000185590743	0.000191053005	0.000196548402	0.000202076935	0.000207638603	0.000213233406	0.000218861345	0.000224522419	0.000230216629	0.000235943974	0.000241704455	0.000247498071	0.000253324823	0.00025918471	0.000265077732	0.00027100389	0.000276963184	0.000282955613	0.000288981177	0.000295039877	0.000301131712	0.000304214627	0.000300919771	0.000293965809	0.000287064541	0.000280215965	0.000273420084	0.000266676896	0.000259986401	0.0002533486	0.000246763492	0.000240231077	0.000233751356	0.000227324329	0.000220949995	0.000214628354	0.000208359407	0.000202143153	0.000195979592	0.000189868725	0.000183810552	0.000177805072	0.000171852285	0.000165952192	0.000160104792
P23254	TKL1	YPR074C	73.80488	pentose phosphate // pentose phosphate // pentose phosphate // pentose phosphate	0	2.266561e-06	4.533139e-06	6.799717e-06	9.066295e-06	1.1332873e-05	1.3599451e-05	1.5866029e-05	1.8132607e-05	2.0399185e-05	2.2665763e-05	2.493234e-05	2.7198918e-05	2.9465495e-05	3.1732073e-05	3.399865e-05	3.6265228e-05	3.8531805e-05	4.0798383e-05	4.306496e-05	4.5331537e-05	4.7598114e-05	4.9864691e-05	5.2131268e-05	5.4397845e-05	5.6664422e-05	5.8930999e-05	6.1197576e-05	6.3464153e-05	6.573073e-05	6.7997307e-05	7.0263883e-05	7.253046e-05	7.4797036e-05	7.7063613e-05	7.9330189e-05	8.1596766e-05	8.3863342e-05	8.6129918e-05	8.8396495e-05	9.0663071e-05	9.2929647e-05	9.5196223e-05	9.7462799e-05	9.9729375e-05	0.000101995951	0.000104262527	0.000106529103	0.000108795678	0.000111062254	0.00011332883	0.000115595405	0.000117861981	0.000120128557	0.000122395132	0.000124661707	0.000126928283	0.000102344284	6.391705e-05	6.6183647e-05	6.8450243e-05	7.0716839e-05	7.2983435e-05	7.5250031e-05	7.7516628e-05	7.9783224e-05	8.204982e-05	8.4316416e-05	8.6583012e-05	8.8849609e-05	9.1116205e-05	9.3382801e-05	9.5649397e-05	9.7915993e-05	0.00010018259	0.000102449186	0.000104715782	0.000106982378	0.000109248974	0.000111515571	0.000113782167
P26263	PDC6	YGR087C	61.57964	Anaerobic excretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28240	ICL1	YER065C	62.40816	Anaplerotic reactions 	0	9.27021e-07	1.854042e-06	2.781064e-06	3.708085e-06	4.635106e-06	5.562127e-06	6.489148e-06	7.41617e-06	8.343191e-06	9.270212e-06	1.0197233e-05	1.1124255e-05	1.2051276e-05	1.2978297e-05	1.3905318e-05	1.4832339e-05	1.5759361e-05	1.6686382e-05	1.7613403e-05	1.8540424e-05	1.9467445e-05	2.0394467e-05	2.1321488e-05	2.2248509e-05	2.317553e-05	2.4102551e-05	2.5029573e-05	2.5956594e-05	2.6883615e-05	2.7810636e-05	2.8737658e-05	2.9664679e-05	3.05917e-05	3.1518721e-05	3.2445742e-05	3.3372764e-05	3.4299785e-05	3.5226806e-05	3.6153827e-05	3.7080848e-05	3.800787e-05	3.8934891e-05	3.9861912e-05	4.0788933e-05	4.1715954e-05	4.2642976e-05	4.3569997e-05	4.4497018e-05	4.5424039e-05	4.6351061e-05	4.7278082e-05	4.8205103e-05	4.9132124e-05	5.0059145e-05	5.0986167e-05	5.1913188e-05	2.7721e-08	1.2783e-08	1.4061e-08	1.5329e-08	1.6587e-08	1.7837e-08	1.9077e-08	2.0308e-08	2.1529e-08	2.2741e-08	2.3944e-08	2.5138e-08	2.6322e-08	2.7497e-08	2.8663e-08	2.9819e-08	3.0966e-08	3.2104e-08	3.3233e-08	3.4352e-08	3.5462e-08	3.6562e-08	3.7654e-08	3.8736e-08
P30902	ATP7	YKL016C	19.80938	Oxidative Phosphorylation	2.3178408e-05	3.2148069e-05	4.1187443e-05	5.0296527e-05	5.947532e-05	6.8723822e-05	7.8042034e-05	8.7429956e-05	9.6887587e-05	0.000106414927	0.000116011977	0.000125678736	0.000135415205	0.000145221384	0.000155097271	0.000165042869	0.000175058176	0.000185143192	0.000195297918	0.000205522353	0.000215816498	0.000226180352	0.000236613916	0.000247117189	0.000257690172	0.000268332864	0.000279045266	0.000289827377	0.000300679198	0.000311600728	0.000322591967	0.000333652917	0.000344783575	0.000355983943	0.000367254021	0.000378593808	0.000390003305	0.000401482511	0.000413031426	0.000424650051	0.000436338386	0.00044809643	0.000459924184	0.000471821647	0.000483788819	0.000495825701	0.000507932293	0.000520108593	0.000532354604	0.000544670324	0.000557055753	0.000569510892	0.000582035741	0.000594630299	0.000607294566	0.000620028543	0.000632832229	0.000639880798	0.00063470903	0.000620059235	0.000605520295	0.00059109221	0.00057677498	0.000562568605	0.000548473085	0.00053448842	0.00052061461	0.000506851655	0.000493199555	0.00047965831	0.000466227919	0.000452908384	0.000439699704	0.000426601878	0.000413614908	0.000400738793	0.000387973532	0.000375319127	0.000362775576	0.00035034288	0.00033802104
P30952	MLS1	YNL117W	62.79047	Anaplerotic reactions 	0	6.41231e-07	1.282463e-06	1.923694e-06	2.564925e-06	3.206157e-06	3.847388e-06	4.488619e-06	5.129851e-06	5.771082e-06	6.412313e-06	7.053545e-06	7.694776e-06	8.336007e-06	8.977239e-06	9.61847e-06	1.0259701e-05	1.0900932e-05	1.1542164e-05	1.2183395e-05	1.2824626e-05	1.3465858e-05	1.4107089e-05	1.474832e-05	1.5389552e-05	1.6030783e-05	1.6672014e-05	1.7313246e-05	1.7954477e-05	1.8595708e-05	1.923694e-05	1.9878171e-05	2.0519402e-05	2.1160634e-05	2.1801865e-05	2.2443096e-05	2.3084328e-05	2.3725559e-05	2.436679e-05	2.5008022e-05	2.5649253e-05	2.6290484e-05	2.6931716e-05	2.7572947e-05	2.8214178e-05	2.885541e-05	2.9496641e-05	3.0137872e-05	3.0779104e-05	3.1420335e-05	3.2061566e-05	3.2702797e-05	3.3344029e-05	3.398526e-05	3.4626491e-05	3.5267723e-05	3.5908954e-05	1.9175e-08	8.842e-09	9.726e-09	1.0603e-08	1.1474e-08	1.2338e-08	1.3196e-08	1.4047e-08	1.4892e-08	1.573e-08	1.6562e-08	1.7388e-08	1.8207e-08	1.902e-08	1.9826e-08	2.0626e-08	2.142e-08	2.2207e-08	2.2987e-08	2.3762e-08	2.4529e-08	2.5291e-08	2.6046e-08	2.6794e-08
P32327	PYC2	YBR218C	130.16549	TCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32340	NDI1	YML120C	57.24915	Oxidative Phosphorylation	1.5467249e-05	2.1737084e-05	2.8053439e-05	3.4416312e-05	4.0825703e-05	4.7281612e-05	5.3784038e-05	6.0332984e-05	6.6928447e-05	7.3570428e-05	8.0258927e-05	8.6993944e-05	9.3775479e-05	0.000100603532	0.000107478104	0.000114399193	0.0001213668	0.000128380926	0.000135441569	0.000142548731	0.00014970241	0.000156902608	0.000164149323	0.000171442557	0.000178782308	0.000186168578	0.000193601366	0.000201080672	0.000208606495	0.000216178837	0.000223797697	0.000231463075	0.000239174971	0.000246933385	0.000254738317	0.000262589767	0.000270487735	0.000278432221	0.000286423225	0.000294460747	0.000302544788	0.000310675346	0.000318852422	0.000327076017	0.000335346129	0.000343662759	0.000352025908	0.000360435574	0.000368891759	0.000377394461	0.000385943682	0.000394539421	0.000403181677	0.000411870452	0.000420605745	0.000429387555	0.000438215884	0.000444257164	0.000442377317	0.000432890978	0.000423478613	0.000414140224	0.000404875809	0.00039568537	0.000386568906	0.000377526416	0.000368557902	0.000359663362	0.000350842798	0.000342096209	0.000333423594	0.000324824955	0.00031630029	0.000307849601	0.000299472886	0.000291170147	0.000282941382	0.000274786593	0.000266705778	0.000258698939	0.000250766074
