enzymes	enzNames	genes	MWs	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P0CX11	ERR2	YPL281C	47.32712	Glycolysis // Glycolysis	0.001836980533	0.001811611546	0.001786053016	0.00176030495	0.00173436735	0.001708240215	0.001681923546	0.001655417342	0.001628721603	0.00160183633	0.001574761523	0.00154749718	0.001520043303	0.001492399891	0.001464566945	0.001436544464	0.001408332449	0.001379930899	0.001351339814	0.001322559195	0.001293589041	0.001264429352	0.001235080129	0.001205541371	0.001175813079	0.001145895252	0.001115630508	0.00108466725	0.001053512825	0.001022167234	0.0009906208	0.000958844396	0.000926876824	0.000894718086	0.00086236818	0.000829827109	0.00079709487	0.000764171359	0.000730965506	0.000697568487	0.000663980301	0.000630200948	0.000596230428	0.000562068742	0.000527715889	0.000493171869	0.000458436683	0.000423510329	0.000388392809	0.000353084123	0.000317584269	0.000281893249	0.000246011062	0.000209937708	0.000173673188	0.000137217501	0.000100570647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P10174	COX7	YMR256C	6.9323	Oxidative Phosphorylation	3.202309e-06	4.511402e-06	5.830125e-06	7.158478e-06	8.496463e-06	9.844079e-06	1.1201326e-05	1.256565e-05	1.3930801e-05	1.5305837e-05	1.6690756e-05	1.8085559e-05	1.9499514e-05	2.1017394e-05	2.2544678e-05	2.4082458e-05	2.5630821e-05	2.7189902e-05	2.8772456e-05	3.0368504e-05	3.197516e-05	3.3592424e-05	3.5220297e-05	3.6858779e-05	3.8507869e-05	4.0167567e-05	4.1838005e-05	4.3519504e-05	4.5211614e-05	4.6914333e-05	4.862767e-05	5.0351652e-05	5.2086244e-05	5.3831446e-05	5.5587258e-05	5.735368e-05	5.9130711e-05	6.0918353e-05	6.2716686e-05	6.4512731e-05	6.6253864e-05	6.8005246e-05	6.956548e-05	7.0760059e-05	7.196935e-05	7.3192707e-05	7.4423336e-05	7.566159e-05	7.690806e-05	7.8171006e-05	7.9450501e-05	8.0739721e-05	8.2036313e-05	8.3274551e-05	8.4415374e-05	8.5562728e-05	8.6727926e-05	8.7046347e-05	8.5214888e-05	8.2895623e-05	8.0593825e-05	7.8309493e-05	7.604108e-05	7.3787638e-05	7.1551825e-05	6.9333691e-05	6.7132892e-05	6.4954554e-05	6.2814553e-05	6.0681615e-05	5.8554253e-05	5.6435858e-05	5.4335117e-05	5.2251879e-05	5.0186323e-05	4.8136949e-05	4.6041912e-05	4.4360188e-05	4.3139657e-05	4.2280729e-05	4.1644893e-05
P10963	PCK1	YKR097W	60.98257	Other	1.434402e-06	2.94156e-06	4.453022e-06	5.968798e-06	7.488887e-06	9.013291e-06	1.0542009e-05	1.2075041e-05	1.3612386e-05	1.5154046e-05	1.670002e-05	1.8250308e-05	1.980491e-05	2.1363826e-05	2.2927056e-05	2.44946e-05	2.6066458e-05	2.764263e-05	2.9223116e-05	3.0807916e-05	3.239703e-05	3.3990458e-05	3.55882e-05	3.7190256e-05	3.8796626e-05	4.040731e-05	4.2022308e-05	4.3641621e-05	4.5265247e-05	4.6893187e-05	4.8525442e-05	5.016201e-05	5.1802892e-05	5.3448089e-05	5.5097599e-05	5.6751423e-05	5.8409562e-05	6.0072014e-05	6.1738781e-05	6.2648755e-05	5.9696288e-05	5.6726818e-05	5.3740345e-05	5.0736869e-05	4.771639e-05	4.4678908e-05	4.1624424e-05	3.8545108e-05	3.5336e-05	3.1988464e-05	2.8622855e-05	2.5239171e-05	2.1837414e-05	1.8417583e-05	1.4979678e-05	1.1523699e-05	8.049646e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P11154	PYC1	YGL062W	130.09827	TCA	3.162111e-06	1.2004414e-05	2.0856204e-05	2.9717504e-05	3.8588314e-05	4.7468634e-05	5.6358464e-05	6.5257804e-05	7.4166655e-05	8.3085016e-05	9.2012887e-05	0.000100950268	0.000109897159	0.000118853561	0.000127819473	0.000136794894	0.000145779827	0.000154774269	0.000163778221	0.000172791684	0.000181814657	0.00019084714	0.000199889133	0.000208940636	0.00021800165	0.000227072173	0.000236152207	0.000245241751	0.000254340806	0.00026344937	0.000272567445	0.000281695029	0.000290832124	0.000299978729	0.000309134845	0.00031830047	0.000327475606	0.000336660252	0.000345854408	0.000353380231	0.000352391376	0.00035136504	0.000367086556	0.000366390386	0.000365651177	0.000364874692	0.000364060714	0.000363191986	0.000362037128	0.000360577205	0.00035907768	0.000357538378	0.000355959223	0.000354544896	0.000352889417	0.000351194094	0.00034946011	0.000338856315	0.000344800639	0.000350744944	0.000356689254	0.000362633568	0.000368577887	0.00037452221	0.000380466538	0.000386410871	0.000392355208	0.000398299551	0.000404243902	0.000410188462	0.000416132828	0.000422077197	0.000428021571	0.000433965949	0.000439910333	0.00044585472	0.000451799102	0.000457743551	0.000463688075	0.000469632657	0.000475577275
P11412	ZWF1	YNL241C	57.5209	pentose phosphate	0	3.78677e-07	7.57354e-07	1.136031e-06	1.514708e-06	1.893386e-06	2.272063e-06	2.65074e-06	3.029417e-06	3.408094e-06	3.786771e-06	4.165448e-06	4.544125e-06	4.922802e-06	5.30148e-06	5.680157e-06	6.058834e-06	6.437511e-06	6.816188e-06	7.194865e-06	7.573542e-06	7.952219e-06	8.330896e-06	8.709574e-06	9.088251e-06	9.466928e-06	9.845605e-06	1.0224282e-05	1.0602959e-05	1.0981636e-05	1.1360313e-05	1.173899e-05	1.2117668e-05	1.2496345e-05	1.2875022e-05	1.3253699e-05	1.3632376e-05	1.4011053e-05	1.438973e-05	1.4768407e-05	1.5147084e-05	1.5525762e-05	1.5904439e-05	1.6283116e-05	1.6661793e-05	1.704047e-05	1.7419147e-05	1.7797824e-05	1.8176501e-05	1.8555178e-05	1.8933856e-05	1.9312533e-05	1.969121e-05	1.9182699e-05	1.729094e-05	1.5387785e-05	1.3728855e-05	1.2419383e-05	1.270532e-05	1.3084593e-05	1.3463653e-05	1.38425e-05	1.4221134e-05	1.4599556e-05	1.4977765e-05	1.5355761e-05	1.5733544e-05	1.6111115e-05	1.6488473e-05	1.6865618e-05	1.7242551e-05	1.761927e-05	1.7995777e-05	1.8372072e-05	1.8748153e-05	1.9124022e-05	1.9499678e-05	1.9839032e-05	2.0035803e-05	2.0204337e-05	2.036627e-05
P12695	LAT1	YNL071W	51.81762	Other	2.251712e-06	3.080506e-06	3.916074e-06	4.758413e-06	5.607525e-06	6.463409e-06	7.326064e-06	8.201476e-06	9.104279e-06	1.0013263e-05	1.0928427e-05	1.184977e-05	1.2777294e-05	1.3708968e-05	1.4644603e-05	1.5586407e-05	1.6534379e-05	1.7488519e-05	1.8448828e-05	1.9415306e-05	2.0387951e-05	2.1366765e-05	2.2351748e-05	2.3342899e-05	2.4340218e-05	2.5343706e-05	2.6353362e-05	2.7369187e-05	2.839118e-05	2.9419341e-05	3.0453671e-05	3.1494169e-05	3.2540836e-05	3.3593671e-05	3.4652674e-05	3.5717846e-05	3.6789186e-05	3.7866695e-05	3.8950372e-05	4.0030512e-05	4.1067508e-05	4.2110402e-05	4.2683765e-05	4.4174707e-05	4.5771763e-05	4.7508152e-05	4.92543e-05	5.1009699e-05	5.2770986e-05	5.4589366e-05	5.6555408e-05	5.85681e-05	6.0591543e-05	6.1988572e-05	6.2424956e-05	6.2864006e-05	6.3327801e-05	6.3919448e-05	6.2586733e-05	6.086589e-05	5.9158239e-05	5.746378e-05	5.5781349e-05	5.4110234e-05	5.2452432e-05	5.0807983e-05	4.9176628e-05	4.7562224e-05	4.597672e-05	4.4396569e-05	4.2820671e-05	4.125157e-05	3.9695802e-05	3.8153254e-05	3.6624061e-05	3.5107093e-05	3.355581e-05	3.2323302e-05	3.1480445e-05	3.091429e-05	3.0517518e-05
P12709	PGI1	YBR196C	61.29832	Glycolysis // Glycolysis	1.272315e-06	2.019265e-06	2.770042e-06	3.524645e-06	4.283075e-06	5.045331e-06	5.811413e-06	6.58037e-06	7.349869e-06	8.123289e-06	8.90063e-06	9.681892e-06	1.0467074e-05	1.1251455e-05	1.2034599e-05	1.2821635e-05	1.3612566e-05	1.4407389e-05	1.5206107e-05	1.6008718e-05	1.6815222e-05	1.762562e-05	1.8439911e-05	1.9258096e-05	2.0080174e-05	2.0906146e-05	2.1736011e-05	2.256977e-05	2.3407422e-05	2.4248968e-05	2.5094408e-05	2.594374e-05	2.6796967e-05	2.7654087e-05	2.85151e-05	2.9380007e-05	3.0248807e-05	3.1121501e-05	3.1998088e-05	3.2873759e-05	3.3728882e-05	3.4587764e-05	3.5561132e-05	3.6578808e-05	3.7500113e-05	3.834986e-05	3.9203175e-05	4.0059801e-05	4.0918076e-05	4.1742969e-05	4.2483761e-05	4.3201549e-05	4.3922209e-05	4.5935398e-05	4.9962393e-05	5.400882e-05	5.7835453e-05	0.000106827328	0.000106067106	0.000118965159	0.000131765186	0.000144467187	0.000157071161	0.000169602711	0.000182014167	0.000194297095	0.000206508969	0.000218622817	0.000230638638	0.000242556433	0.000254376201	0.000266097943	0.000277721658	0.000289247347	0.000300675009	0.000312004645	0.000323236254	0.000327895369	0.0003254634	0.000315870192	0.000305222543
P14540	FBA1	YKL060C	39.62024	Glycolysis // Glycolysis	1.7332864e-05	2.900336e-05	4.0725979e-05	5.2500727e-05	6.4327603e-05	7.6206609e-05	8.8137743e-05	0.000100108027	0.000112085707	0.000124116801	0.000136201308	0.000148339228	0.000160530561	0.000172710979	0.000184874533	0.000197091128	0.000209360765	0.000221683443	0.000234059163	0.000246487925	0.000258969728	0.000271504572	0.000284092458	0.000296733386	0.000309427355	0.000322174366	0.000334974418	0.000347827512	0.000360733647	0.000373692824	0.000386705042	0.000399770302	0.000412888604	0.000426059947	0.000439284331	0.000452561757	0.000465892225	0.000479275734	0.000492712285	0.000506136341	0.000519280483	0.000532475831	0.000547230845	0.000562589447	0.000576635191	0.000589706093	0.000602825615	0.000615990225	0.000629177308	0.000641909624	0.000653496214	0.000664769428	0.000676081766	0.000697070054	0.000733125062	0.000769342911	0.00080475008	0.000856952811	0.000975507079	0.001097552751	0.001218664779	0.001338843161	0.001458136618	0.001576574991	0.001694074615	0.001810633906	0.001926263661	0.0020408025	0.002153750455	0.002266092403	0.002377875113	0.00248899179	0.002599168949	0.002708411296	0.002816713179	0.0029241219	0.003032584893	0.003127867828	0.00320859607	0.00327778402	0.003339598448
P15019	TAL1	YLR354C	37.0359	pentose phosphate // pentose phosphate	0	1.4359e-06	2.871799e-06	4.307699e-06	5.743599e-06	7.179499e-06	8.615398e-06	1.0051298e-05	1.1487198e-05	1.2923097e-05	1.4358997e-05	1.5794897e-05	1.7230796e-05	1.8666696e-05	2.0102596e-05	2.1538496e-05	2.2974395e-05	2.4410295e-05	2.5846195e-05	2.7282094e-05	2.8717994e-05	3.0153894e-05	3.1589793e-05	3.3025693e-05	3.4461593e-05	3.5897493e-05	3.7333392e-05	3.8769292e-05	4.0205192e-05	4.1641091e-05	4.3076991e-05	4.4512891e-05	4.594879e-05	4.738469e-05	4.882059e-05	5.025649e-05	5.1692389e-05	5.3128289e-05	5.4564189e-05	5.6000088e-05	5.7435988e-05	5.8871888e-05	6.0307787e-05	6.1743687e-05	6.3179587e-05	6.4615487e-05	6.6051386e-05	6.7487286e-05	6.8923186e-05	7.0359085e-05	7.1794985e-05	7.3230885e-05	7.4666785e-05	7.2718077e-05	6.5492307e-05	5.8223059e-05	5.1885524e-05	8.2864508e-05	7.6872483e-05	8.152137e-05	8.6146003e-05	9.0746382e-05	9.5322506e-05	9.9874375e-05	0.000104401991	0.000108905352	0.000113384458	0.00011783931	0.000122269908	0.000126676251	0.000131058339	0.000135416174	0.00013975071	0.00014406853	0.00014836183	0.000152630608	0.000156874866	0.000155270564	0.000147351213	0.000131314641	0.000114204074
P16387	PDA1	YER178W	46.34261	Other	2.775338e-05	3.7968644e-05	4.8267393e-05	5.8649612e-05	6.9115299e-05	7.9664455e-05	9.029708e-05	0.000101086923	0.000112214387	0.000123418024	0.000134697834	0.000146053817	0.000157485972	0.000168969273	0.000180501404	0.000192109563	0.00020379375	0.000215553966	0.00022739021	0.000239302483	0.000251290785	0.000263355114	0.000275495473	0.000287711859	0.000300004274	0.000312372718	0.00032481719	0.000337337691	0.00034993422	0.000362606777	0.000375355363	0.000388179978	0.000401080621	0.000414057292	0.000427109992	0.00044023872	0.000453443477	0.000466724262	0.000480081076	0.000493394286	0.000506175744	0.00051902988	0.000526096847	0.000544473377	0.000564157825	0.00058555961	0.000607081678	0.000628717772	0.000650426432	0.000672838792	0.000697071162	0.000721878502	0.000746818365	0.000764037381	0.000769416016	0.000774827505	0.000780543986	0.000787836303	0.000771409993	0.000750199813	0.000729152235	0.000708267259	0.000687530535	0.000666933272	0.000646500115	0.00062623153	0.000606124338	0.000586226074	0.000566684009	0.000547207936	0.000527784276	0.000508444391	0.000489268837	0.00047025623	0.000451408234	0.000432710916	0.000413590635	0.000398399417	0.00038801082	0.000381032708	0.000376142308
P16451	PDX1	YGR193C	45.36125	Other	1.971154e-06	2.696682e-06	3.428139e-06	4.165525e-06	4.908839e-06	5.658081e-06	6.413252e-06	7.179589e-06	7.969905e-06	8.765631e-06	9.566767e-06	1.0373313e-05	1.118527e-05	1.2000858e-05	1.2819915e-05	1.3644372e-05	1.4474229e-05	1.5309485e-05	1.6150142e-05	1.6996198e-05	1.7847654e-05	1.870451e-05	1.9566766e-05	2.0434421e-05	2.1307477e-05	2.2185932e-05	2.3069787e-05	2.3959042e-05	2.4853696e-05	2.5753751e-05	2.6659205e-05	2.757006e-05	2.8486314e-05	2.9407968e-05	3.0335022e-05	3.1267475e-05	3.2205329e-05	3.3148582e-05	3.4097235e-05	3.5042791e-05	3.595058e-05	3.6863531e-05	3.7365455e-05	3.8670628e-05	4.0068695e-05	4.1588733e-05	4.3117314e-05	4.4653994e-05	4.6195828e-05	4.7787642e-05	4.9508719e-05	5.1270634e-05	5.304196e-05	5.4264922e-05	5.4646934e-05	5.5031279e-05	5.5437286e-05	5.5955215e-05	5.4788554e-05	5.3282124e-05	5.1787243e-05	5.030391e-05	4.8831107e-05	4.7368209e-05	4.5916966e-05	4.4477412e-05	4.304932e-05	4.1636068e-05	4.0248114e-05	3.8864847e-05	3.7485303e-05	3.6111709e-05	3.4749786e-05	3.3399436e-05	3.2060778e-05	3.0732821e-05	2.9374824e-05	2.8295884e-05	2.7558046e-05	2.7062433e-05	2.6715097e-05
P16467	PDC5	YLR134W	61.91138	Anaerobic excretion	8.32142e-07	1.794405e-06	2.759165e-06	3.726427e-06	4.696192e-06	5.66846e-06	6.64323e-06	7.620503e-06	8.559201e-06	9.456185e-06	1.0357835e-05	1.1264151e-05	1.2175132e-05	1.3090778e-05	1.401109e-05	1.4936068e-05	1.5865711e-05	1.6800019e-05	1.7738993e-05	1.8682633e-05	1.9630938e-05	2.0583909e-05	2.1541545e-05	2.2503847e-05	2.3470814e-05	2.4442447e-05	2.5418745e-05	2.6399708e-05	2.7385338e-05	2.8375632e-05	2.9370593e-05	3.0370219e-05	3.137451e-05	3.2383467e-05	3.3397089e-05	3.4415377e-05	3.543833e-05	3.6465949e-05	3.7498233e-05	3.8535183e-05	3.9576799e-05	4.062308e-05	4.1674026e-05	4.2729638e-05	4.2194471e-05	4.1182141e-05	4.0162567e-05	3.913575e-05	3.8101691e-05	3.7054518e-05	3.5508307e-05	3.3952579e-05	3.2387334e-05	3.081257e-05	2.9228289e-05	2.7516325e-05	2.5591578e-05	2.6944934e-05	3.4663509e-05	4.6474732e-05	5.8193469e-05	6.9819719e-05	8.1353483e-05	9.2794761e-05	0.000104143553	0.000115399858	0.000126563677	0.00013763501	0.000148613857	0.000159500217	0.000170294091	0.000180995479	0.00019160438	0.000202120796	0.000212544725	0.000222875702	0.000233113017	0.000243257905	0.000253310366	0.000263270402	0.000273138012
P16861	PFK1	YGR240C	107.96906	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16862	PFK2	YMR205C	104.61673	Glycolysis // Glycolysis	4.593844e-06	7.84824e-06	1.1116447e-05	1.4398471e-05	1.769431e-05	2.1003966e-05	2.4327438e-05	2.7661605e-05	3.0998836e-05	3.4350192e-05	3.7715673e-05	4.1095278e-05	4.4489008e-05	4.78814e-05	5.1271023e-05	5.4674682e-05	5.8092376e-05	6.1524106e-05	6.4969871e-05	6.8429671e-05	7.1903507e-05	7.5391378e-05	7.8893285e-05	8.2409228e-05	8.5939205e-05	8.9483219e-05	9.3041267e-05	9.6613351e-05	0.000100199471	0.000103799626	0.000107413817	0.000111042043	0.000114684304	0.000118340601	0.000122010933	0.000125695301	0.000129393704	0.000133106143	0.000136832617	0.000140557373	0.000144216129	0.000147888478	0.000151937027	0.000154912058	0.000157116996	0.000159081007	0.000161050111	0.00016302346	0.000164995616	0.00016684963	0.000168358976	0.000169736399	0.000171116109	0.000174814614	0.000182127751	0.000189472916	0.000196616091	0.000205994983	0.00023449315	0.000263830583	0.000292943587	0.000321832159	0.000350508013	0.000378978321	0.000407222972	0.000435241585	0.000463036756	0.000490569691	0.000517720208	0.000544725053	0.000571595467	0.000598305781	0.000624790252	0.000651050012	0.000677083703	0.000702902695	0.000728975113	0.000751879299	0.000771284817	0.00078791627	0.00080277527
P17505	MDH1	YKL085W	35.64959	TCA // TCA	0.001841217991	0.001816573666	0.00179175255	0.001766754647	0.001741579957	0.001716228482	0.00169070022	0.001664995171	0.001639113336	0.001613054715	0.001586819307	0.001560407114	0.001533818133	0.001507052366	0.001480109813	0.001452990474	0.001425694348	0.001398221436	0.001370571737	0.001342745252	0.001314741981	0.001286561923	0.001258205079	0.001229671448	0.001200961032	0.001172087869	0.001143125969	0.001113489965	0.001083779173	0.001053958467	0.001023950803	0.000993727053	0.000963326021	0.000932747707	0.000901992111	0.000871059232	0.000839949072	0.000808661524	0.000777105519	0.000745372232	0.000713461663	0.000681373812	0.000649108679	0.000616666263	0.000584046566	0.000551249587	0.000518275326	0.000485123782	0.000451794957	0.000418288849	0.00038460546	0.000350744788	0.000316706834	0.000282491599	0.000248099081	0.000213529281	0.000178782199	0.00010305057	9.9768463e-05	9.5681346e-05	9.162159e-05	8.7589197e-05	8.3581751e-05	7.9597773e-05	7.564141e-05	7.1712741e-05	6.781123e-05	6.3944877e-05	6.0138463e-05	5.6343155e-05	5.2556666e-05	4.8784274e-05	4.5039536e-05	4.1322217e-05	3.7632599e-05	3.3968336e-05	3.0232899e-05	2.7158628e-05	2.4892523e-05	2.3200321e-05	2.1859431e-05
P17709	GLK1	YCL040W	55.37689	Glycolysis	1.56986e-07	3.21932e-07	4.8735e-07	6.5324e-07	8.19603e-07	9.86437e-07	1.153744e-06	1.321523e-06	1.489774e-06	1.658497e-06	1.827693e-06	1.99736e-06	2.1675e-06	2.338111e-06	2.509195e-06	2.680751e-06	2.852779e-06	3.02528e-06	3.198252e-06	3.371696e-06	3.545613e-06	3.720002e-06	3.894863e-06	4.070196e-06	4.246001e-06	4.422279e-06	4.599028e-06	4.77625e-06	4.953943e-06	5.132109e-06	5.310747e-06	5.489858e-06	5.66944e-06	5.849494e-06	6.030021e-06	6.21102e-06	6.392491e-06	6.574434e-06	6.756849e-06	6.939736e-06	7.123096e-06	7.306927e-06	7.491231e-06	7.676007e-06	7.861255e-06	8.046975e-06	8.233167e-06	8.419831e-06	8.606968e-06	8.794577e-06	8.982657e-06	9.17121e-06	9.360235e-06	9.549733e-06	9.739702e-06	9.930143e-06	1.0121057e-05	1.0560816e-05	1.1441244e-05	1.2584416e-05	1.3719267e-05	1.4845798e-05	1.5964007e-05	1.7073895e-05	1.8175462e-05	1.9268708e-05	2.0353633e-05	2.1430237e-05	2.249852e-05	2.3558482e-05	2.4610122e-05	2.5653442e-05	2.6688441e-05	2.7715119e-05	2.8733475e-05	2.9743511e-05	3.0745225e-05	3.1738619e-05	3.2723691e-05	3.3700442e-05	3.4668873e-05
P19414	ACO1	YLR304C	85.36736	TCA // TCA	1.6844923e-05	2.2413328e-05	2.8032389e-05	3.3702112e-05	3.9422496e-05	4.5193541e-05	5.1015248e-05	5.687493e-05	6.2741556e-05	6.8660099e-05	7.4630558e-05	8.0652934e-05	8.6727226e-05	9.2840035e-05	9.899012e-05	0.000105192045	0.000111445808	0.000117751411	0.000124108852	0.000130518133	0.000136979253	0.000143492211	0.000150057009	0.000156673646	0.000163342122	0.000170062436	0.00017683459	0.000183658583	0.000190534415	0.000197462086	0.000204441596	0.000211472945	0.000218556133	0.00022569116	0.000232878026	0.000240116731	0.000247407275	0.000254749658	0.00026214388	0.00026952589	0.000276634333	0.000283792821	0.000288763933	0.00029071488	0.000293415688	0.000296696375	0.000300006192	0.000303349507	0.000306741762	0.000310477701	0.000314895523	0.000319537646	0.000324214285	0.000327602884	0.000328945511	0.000330305727	0.000331829563	0.000361351167	0.000343684783	0.000333913685	0.000324206744	0.000314563961	0.000304985335	0.000295470866	0.000286020555	0.000276634402	0.000267312406	0.000258054567	0.000248860886	0.000239731363	0.000230665997	0.000221664788	0.000212727737	0.000203854843	0.000195046107	0.000186549674	0.000188581663	0.000186735406	0.00017835718	0.000162878296	0.000146366398
P19516	COX11	YPL132W	34.04384	Oxidative Phosphorylation	5.2886843e-05	7.795597e-05	0.000103184102	0.000128571293	0.000154117542	0.000179822849	0.000205687214	0.000231710638	0.000257893121	0.000284234661	0.00031073526	0.000337394918	0.000361583081	0.00035894626	0.000356282453	0.000353602521	0.000350881622	0.000348081166	0.00034158121	0.000334214141	0.000326798747	0.000319335027	0.000311822983	0.000304262613	0.000296653919	0.000288996899	0.000281254196	0.000273334751	0.000265366566	0.000257349643	0.000249281526	0.000241154826	0.000232979387	0.000224755209	0.000216482292	0.000208160636	0.000199790241	0.00019137108	0.00018288005	0.000174340282	0.000165751774	0.000157114528	0.000148428542	0.000139693817	0.000130910353	0.000122078151	0.000113197209	0.000104267528	9.5289108e-05	8.6261949e-05	7.7186051e-05	6.8061414e-05	5.8888037e-05	4.9665922e-05	4.0395068e-05	3.1075474e-05	2.1707142e-05	1.4233038e-05	1.1674308e-05	1.2840767e-05	1.3998736e-05	1.5148214e-05	1.6289202e-05	1.7421699e-05	1.8545706e-05	1.9661222e-05	2.0768247e-05	2.1866782e-05	2.2956827e-05	2.403838e-05	2.5111444e-05	2.6176016e-05	2.7232099e-05	2.827969e-05	2.9318791e-05	3.0349402e-05	3.1371522e-05	3.077655e-05	2.8435643e-05	2.4293435e-05	1.9889173e-05
P20967	KGD1	YIL125W	114.41496	TCA	0.000116375455	0.000153231593	0.000190437693	0.000227993795	0.000265899899	0.000304156003	0.00034276211	0.000381630576	0.000420547016	0.000459822127	0.000499455911	0.000539448365	0.000579799492	0.000620416714	0.00066129147	0.000702524363	0.000744115393	0.00078606456	0.000828371864	0.000871037305	0.000914060883	0.000957442598	0.00100118245	0.001045280439	0.001089736565	0.001134550828	0.001179723228	0.001225253765	0.001271142439	0.001317389249	0.001363994197	0.001410957282	0.001458278504	0.001505957863	0.001553995358	0.001602390991	0.001651144761	0.001700256668	0.001749726711	0.001799112389	0.001846608088	0.001894449531	0.001959039334	0.001971672743	0.001989476129	0.002011286074	0.002033297249	0.002055539829	0.002078120514	0.002103075763	0.002132742357	0.002163958686	0.002195413463	0.002218358114	0.002226785796	0.00223533499	0.002245016815	0.002265147433	0.002193000567	0.002103158569	0.002013918039	0.001925278976	0.001837188298	0.001749613489	0.001662645709	0.001576286683	0.001490524649	0.001405535442	0.001321863811	0.001238437071	0.001155203465	0.001072279743	0.000989963887	0.000908250771	0.000827146553	0.000746599692	0.000664488317	0.000596910401	0.000547097183	0.000509899225	0.000480423648
P21306	ATP15	YPL271W	6.7425	Oxidative Phosphorylation	8.295148e-06	1.1736418e-05	1.5202633e-05	1.8693795e-05	2.2209906e-05	2.5750964e-05	2.931697e-05	3.2900476e-05	3.6483261e-05	4.0091731e-05	4.3725886e-05	4.7385725e-05	5.1071249e-05	5.4780319e-05	5.8512739e-05	6.227083e-05	6.6054594e-05	6.986403e-05	7.3699139e-05	7.755992e-05	8.1446373e-05	8.5358499e-05	8.9296296e-05	9.3259767e-05	9.7248909e-05	0.000101263724	0.000105304211	0.00010937037	0.000113462202	0.000117579706	0.000121722882	0.000125891731	0.000130086252	0.000134306445	0.000138552311	0.000142823849	0.000147121059	0.000151443942	0.000155792497	0.000160135328	0.000164344329	0.000168578122	0.000172208535	0.000175003396	0.000177802936	0.000180604198	0.0001834222	0.000186257865	0.000189112926	0.000191994504	0.000194880729	0.000197779898	0.000200695794	0.000203580705	0.000206405531	0.000209246497	0.000212126899	0.000212702028	0.000208208502	0.000202569069	0.000196972061	0.000191417476	0.000185901549	0.000180421972	0.000174985213	0.000169591396	0.000164239684	0.000158942553	0.000153738654	0.000148551851	0.000143378528	0.000138226941	0.000133118231	0.000128052036	0.000123028791	0.000118044841	0.00011294964	0.000108842964	0.000105829312	0.000103677559	0.000102065955
P21801	SDH2	YLL041C	30.23101	TCA // TCA	3.89796e-06	5.159475e-06	6.432711e-06	7.71767e-06	9.014353e-06	1.0322759e-05	1.1642888e-05	1.2971805e-05	1.4302329e-05	1.5644866e-05	1.6999417e-05	1.8365981e-05	1.9744559e-05	2.113205e-05	2.2528167e-05	2.3936279e-05	2.5356387e-05	2.6788491e-05	2.8232591e-05	2.9688686e-05	3.1156777e-05	3.2636864e-05	3.4128946e-05	3.5633024e-05	3.7149098e-05	3.8677167e-05	4.0217232e-05	4.1769293e-05	4.3333349e-05	4.4909401e-05	4.6497449e-05	4.8097493e-05	4.9709532e-05	5.1333567e-05	5.2969598e-05	5.4617624e-05	5.6277646e-05	5.7949663e-05	5.9633677e-05	6.1314864e-05	6.2932748e-05	6.4562211e-05	6.5685511e-05	6.6109935e-05	6.670788e-05	6.7440011e-05	6.8178882e-05	6.8925504e-05	6.9683452e-05	7.0520929e-05	7.1516195e-05	7.2563365e-05	7.3618523e-05	7.4375624e-05	7.4659282e-05	7.4947011e-05	7.5272601e-05	7.5870798e-05	7.3454301e-05	7.0445112e-05	6.7456069e-05	6.4487171e-05	6.1536641e-05	5.860339e-05	5.569047e-05	5.2797941e-05	4.9925407e-05	4.7078758e-05	4.4276241e-05	4.1481912e-05	3.8694066e-05	3.5916598e-05	3.315949e-05	3.0422571e-05	2.7706046e-05	2.500819e-05	2.2257931e-05	1.9994461e-05	1.832601e-05	1.7080099e-05	1.6092845e-05
P21826	DAL7	YIR031C	62.79343	Anaplerotic reactions 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
